lng,lat
0.010082,30.552239
0.036570,30.544588
0.049423,30.532134
0.012317,30.521176
0.035684,30.534441
0.061326,30.521134
0.072167,30.528137
0.020101,30.530934
0.025158,30.511692
0.001645,30.540782
0.021373,30.530372
0.024209,30.519532
0.010584,30.540719
0.040113,30.523843
0.031594,30.517066
0.006213,30.546280
0.004442,30.522390
0.049916,30.543096
120.000719,30.539474
0.049575,30.532311
120.007349,30.536259
120.005944,30.535426
0.045718,30.536335
0.049859,30.532216
0.027305,30.527572
0.057039,30.553943
120.007633,30.536354
0.021805,30.517325
0.056164,30.528149
0.046195,30.550175
0.010353,30.512576
0.070866,30.509005
0.040305,30.547490
0.059214,30.528635
0.033952,30.537619
0.014906,30.511239
0.049278,30.551381
0.058553,30.520373
0.049571,30.551465
0.034295,30.509735
0.007459,30.515593
0.007459,30.515593
0.055473,30.544797
0.063138,30.538908
120.007607,30.533656
0.024828,30.549737
0.032815,30.525049
0.025422,30.537137
0.025553,30.546577
0.030757,30.546847
0.036598,30.545217
0.065970,30.556843
0.041822,30.526601
0.010395,30.516802
0.042250,30.523266
0.029393,30.525917
0.009439,30.524552
0.025342,30.541814
120.001393,30.547129
0.031594,30.517066
0.011275,30.543315
120.001497,30.541465
0.060598,30.533736
0.005488,30.533073
0.004405,30.544512
0.026040,30.525076
0.067315,30.535597
0.056602,30.553860
0.025261,30.546492
0.048160,30.548972
0.056251,30.533273
0.055870,30.553603
0.055815,30.533191
0.067773,30.523448
0.050907,30.539482
0.022748,30.538622
0.058305,30.521277
0.058301,30.521187
0.035838,30.547568
0.061344,30.524731
0.045207,30.512064
0.054404,30.553089
0.037553,30.531081
0.019088,30.530861
0.047665,30.550779
0.036356,30.530113
0.068358,30.523618
0.028299,30.546709
120.005971,30.534797
0.023097,30.517213
0.050031,30.542465
0.018864,30.545343
0.000761,30.540348
0.072188,30.525439
0.005917,30.532976
0.055306,30.531491
0.051163,30.538758
0.010518,30.519588
0.011871,30.533953
0.077584,30.526782
0.073373,30.526137
0.034295,30.509735
0.015798,30.544497
0.033952,30.537619
0.025549,30.546487
0.005163,30.548636
0.050031,30.542465
0.053814,30.533586
0.049433,30.516306
120.005667,30.535152
0.022457,30.535300
0.030870,30.516989
0.033267,30.538440
0.042835,30.526673
0.051032,30.551889
0.007551,30.537354
0.036093,30.537132
120.001385,30.540744
0.051435,30.538393
0.031594,30.517066
0.025136,30.550181
0.006213,30.546280
0.019951,30.521044
0.004669,30.524274
0.008155,30.515042
0.010395,30.516802
0.012599,30.517753
0.025549,30.546487
0.038098,30.536827
0.022752,30.522435
120.002087,30.537878
0.029393,30.525917
120.004923,30.535678
0.008459,30.515396
0.022813,30.517308
0.067256,30.553403
0.052646,30.552491
0.068041,30.548443
0.064012,30.551842
0.048569,30.548425
0.048397,30.551036
0.011019,30.534237
0.055442,30.531309
0.006435,30.515251
0.053138,30.534587
0.045916,30.527878
0.068541,30.537194
0.034900,30.536253
0.029782,30.524921
0.025204,30.551709
0.067356,30.552412
0.058973,30.520096
0.033495,30.514425
0.021385,30.530642
0.017007,30.519656
0.061766,30.521306
0.025553,30.546577
0.035032,30.535981
0.012385,30.522703
0.034904,30.536343
0.037801,30.530178
0.009535,30.523471
0.009071,30.516195
0.036644,30.530108
120.004114,30.534406
0.028953,30.525745
0.004371,30.520772
0.005066,30.549716
0.054366,30.533036
0.062763,30.533788
0.003647,30.520694
0.037801,30.530178
120.007633,30.536354
0.021940,30.536657
0.053575,30.544291
0.021518,30.530370
0.007347,30.545811
0.021377,30.530462
0.039969,30.549654
0.050885,30.535795
0.033956,30.537709
0.006904,30.542311
0.055439,30.540841
0.040622,30.528780
0.055046,30.532125
0.051542,30.537582
0.052655,30.546286
0.006912,30.535926
0.068934,30.523608
0.033643,30.533937
0.001501,30.540785
0.012495,30.508853
0.054484,30.519635
120.005519,30.535239
0.054366,30.533036
0.040792,30.539029
120.004319,30.536298
0.009230,30.542721
0.049432,30.545173
120.005663,30.535241
0.051546,30.537672
0.051043,30.539299
0.009093,30.542903
0.051043,30.539299
0.065103,30.515402
0.021949,30.517323
0.025549,30.546487
0.063627,30.533773
0.059997,30.520438
0.012592,30.543742
0.052045,30.532717
0.012011,30.517494
0.024800,30.549108
0.026018,30.514825
0.058973,30.520096
0.015830,30.532176
0.004409,30.544602
0.009814,30.542891
0.033403,30.528546
0.052750,30.525960
0.029109,30.526012
0.006912,30.535926
0.056658,30.500712
0.026196,30.528580
0.055831,30.533550
0.049571,30.532221
0.072172,30.525079
0.027301,30.527482
120.001491,30.538318
120.004471,30.536120
0.012676,30.516223
0.054516,30.536361
0.033547,30.538255
0.048888,30.545902
0.059930,30.515763
0.073933,30.525768
0.052189,30.532715
0.022432,30.537998
0.062170,30.539824
0.040049,30.548214
0.017332,30.517223
0.041655,30.532539
0.017332,30.517223
0.040053,30.548304
120.007763,30.533389
0.005197,30.546117
0.023523,30.546342
0.008467,30.515576
0.021237,30.530554
0.022801,30.517038
0.025170,30.515199
0.011219,30.515889
0.042381,30.503660
0.010001,30.520945
0.025422,30.511148
0.013922,30.541202
0.049571,30.532221
0.040158,30.528069
0.031174,30.546480
0.068212,30.536300
0.017252,30.541504
0.074518,30.525937
0.031046,30.546842
0.072242,30.526607
0.021342,30.545930
0.072184,30.525349
120.004463,30.536300
0.056168,30.528239
0.022934,30.529806
0.011693,30.513542
0.023664,30.546250
0.068942,30.523787
120.007634,30.533027
0.044538,30.538963
0.062279,30.510326
0.032891,30.513806
0.069785,30.507406
0.050155,30.551635
0.053728,30.538083
0.058093,30.542144
0.010495,30.515811
0.050149,30.516204
0.019620,30.546140
0.080794,30.527625
0.035628,30.529946
0.059972,30.551823
0.020395,30.521306
0.051897,30.532630
0.072354,30.522738
0.059930,30.515763
0.002626,30.540136
0.008741,30.528341
0.055226,30.500917
0.034759,30.516921
0.054658,30.533121
0.033379,30.528006
0.022872,30.521893
0.002524,30.531235
0.044027,30.511455
0.053563,30.518392
0.022229,30.517138
0.056107,30.533276
0.029397,30.526007
0.036774,30.542696
0.054074,30.532952
0.023664,30.546250
0.042239,30.548805
0.058441,30.521095
0.032519,30.521637
0.032367,30.540884
0.035032,30.535981
0.016596,30.516875
120.001339,30.538495
0.007802,30.533213
0.010543,30.516889
0.056168,30.528239
0.030138,30.526444
0.024359,30.529421
0.031510,30.521654
0.006468,30.542229
0.044970,30.522859
0.036282,30.544593
120.005523,30.535149
0.023184,30.502913
0.063992,30.529090
0.072428,30.524355
0.013631,30.518275
0.035185,30.549108
0.012440,30.533763
0.046047,30.550088
0.031046,30.546842
0.035944,30.533807
0.021905,30.532611
0.007447,30.515324
0.061716,30.548914
0.017547,30.544916
0.027319,30.540881
0.033851,30.515948
0.048760,30.546264
0.028396,30.545628
0.043116,30.549060
0.051047,30.539389
120.000135,30.539644
0.019217,30.514223
0.070263,30.524304
0.028833,30.526287
0.001904,30.543386
0.058113,30.520201
0.013759,30.508111
0.033903,30.517116
0.061620,30.511686
0.056336,30.535160
0.029245,30.525830
120.008401,30.548507
0.018096,30.531238
0.029658,30.525373
0.067972,30.537384
0.010649,30.512751
0.054086,30.517214
0.013347,30.508568
0.055705,30.530765
0.005962,30.537291
0.023901,30.541839
0.067315,30.526064
0.036239,30.517795
0.037491,30.516784
0.011970,30.519833
0.035689,30.547481
0.035328,30.529681
0.025212,30.555126
0.070073,30.507401
0.043329,30.537726
0.029113,30.526102
0.059210,30.515775
0.044192,30.531236
0.045069,30.531490
0.056635,30.525802
0.038691,30.540414
0.047246,30.531812
0.012880,30.543737
0.057766,30.522096
0.043454,30.540511
0.052890,30.535490
0.062669,30.525337
0.017895,30.520180
0.050876,30.532378
0.022584,30.538175
0.028209,30.525218
0.067232,30.552864
0.040311,30.508911
0.032315,30.517054
0.032467,30.539893
120.000712,30.539653
0.010835,30.543143
0.013455,30.517559
0.017676,30.528278
0.060695,30.555047
0.049296,30.545355
0.047372,30.550694
0.047154,30.532983
0.056144,30.527700
0.025170,30.515199
0.026146,30.543689
0.009230,30.542721
120.007930,30.546071
0.000155,30.542966
0.060646,30.515660
0.008155,30.515042
0.003566,30.541829
0.008353,30.542466
0.060827,30.554775
0.023835,30.527362
0.023664,30.546250
0.035940,30.533717
0.071152,30.524828
0.032567,30.542139
0.050543,30.541017
0.060158,30.501640
0.024676,30.546322
0.010584,30.540719
0.032078,30.544126
0.067713,30.538018
0.058257,30.520198
120.005659,30.535331
0.051039,30.539210
0.032475,30.540072
0.032058,30.517778
0.014079,30.508825
0.007230,30.546442
120.005659,30.535331
0.035507,30.517538
0.025174,30.515289
0.005962,30.537291
0.033343,30.511011
0.054819,30.543100
0.054144,30.521709
0.008564,30.543991
0.037801,30.530178
0.056380,30.526526
0.054082,30.533131
0.046195,30.550175
0.059382,30.554711
0.011419,30.543313
0.060153,30.520705
0.022468,30.503016
0.007732,30.521794
0.008159,30.515132
0.054034,30.516046
0.054178,30.516043
0.050151,30.532301
0.033131,30.538622
0.072032,30.525172
0.011560,30.513815
0.029257,30.526099
0.062206,30.521478
0.055644,30.519795
0.049988,30.522232
0.037635,30.516782
0.050647,30.540116
0.027719,30.546629
0.056602,30.553860
0.030761,30.546936
0.045022,30.549746
0.017612,30.517038
0.046144,30.513666
0.070698,30.508469
0.040706,30.530667
0.067484,30.552050
0.008576,30.514765
0.020274,30.541362
0.021944,30.536747
0.036789,30.530106
120.007013,30.540660
0.032463,30.539803
0.019384,30.531036
0.058257,30.520198
120.005663,30.535241
0.048636,30.546716
0.063911,30.555980
0.017468,30.517040
0.007295,30.515147
0.040109,30.523753
0.025896,30.502327
0.027763,30.502205
0.001649,30.540872
0.035420,30.534985
0.036208,30.530026
0.039205,30.526107
0.034896,30.536163
0.004225,30.543706
0.046273,30.555120
0.000883,30.543133
0.021428,30.521828
0.009043,30.515566
0.049571,30.532221
0.007524,30.520358
120.005659,30.535331
0.031946,30.544398
0.057586,30.537296
0.012384,30.516139
0.029245,30.525830
0.046378,30.534975
0.008572,30.514675
120.006554,30.537954
0.013355,30.508748
0.027138,30.517323
0.042447,30.530906
0.073211,30.519396
0.035834,30.547478
0.040047,30.509456
0.061622,30.521308
0.003476,30.520068
120.009251,30.532335
120.004839,30.550785
120.004793,30.548536
0.052333,30.532712
0.051933,30.533439
0.059125,30.520273
0.026294,30.543776
0.034291,30.509646
0.072559,30.524083
0.050911,30.539572
0.008303,30.515129
120.005131,30.550700
0.008209,30.542469
0.031634,30.521202
0.041656,30.516442
0.015464,30.536949
0.024680,30.549649
0.041342,30.544864
120.000034,30.532088
0.043202,30.541325
0.047516,30.550692
0.035556,30.534803
0.008181,30.535275
0.058690,30.529813
0.065244,30.543996
120.005515,30.535329
0.025029,30.547755
0.021377,30.530462
0.072187,30.528586
0.056602,30.553860
0.026972,30.533063
0.006231,30.536837
0.025553,30.546577
0.025981,30.546480
120.001638,30.541558
0.002089,30.541044
0.031591,30.513739
0.042387,30.548893
0.041342,30.544864
0.024916,30.548476
0.058931,30.544737
0.040149,30.543986
0.022460,30.522350
0.014701,30.532735
0.054548,30.553087
0.055050,30.548222
0.032094,30.544485
0.057198,30.515901
0.016900,30.504191
0.004168,30.539121
0.051662,30.537040
0.077431,30.526605
0.030901,30.546844
0.073769,30.525321
0.007759,30.545354
0.051435,30.538393
0.042130,30.543142
0.053815,30.552830
0.042057,30.538287
0.035688,30.534531
0.004441,30.545321
0.021900,30.503205
0.057640,30.525695
0.022460,30.522350
0.016238,30.544669
0.021377,30.530462
0.072266,30.527146
0.048524,30.547437
0.057864,30.511482
0.000595,30.543138
0.038644,30.516764
0.003858,30.541914
0.072559,30.524083
0.046762,30.533889
0.025548,30.523736
0.040652,30.539121
0.006206,30.523169
0.037046,30.542331
0.014936,30.547839
0.048975,30.509300
0.054946,30.533116
0.047764,30.572270
0.060983,30.548658
0.058076,30.525777
0.022481,30.552115
0.057965,30.520114
0.032999,30.538894
0.048532,30.547617
0.045286,30.520246
0.049271,30.522334
0.055137,30.553346
0.060490,30.515393
0.028299,30.546709
120.004771,30.535856
0.055758,30.515926
0.028957,30.525835
0.022016,30.522088
0.018344,30.517295
0.057338,30.515808
0.068506,30.523705
0.046195,30.550175
0.038827,30.540232
0.037813,30.530447
0.040706,30.530667
0.056975,30.533350
0.048333,30.539976
0.006724,30.534940
0.058305,30.521277
0.031630,30.521112
0.023389,30.517298
0.071580,30.524730
0.011019,30.534237
0.037681,30.530720
120.001521,30.540926
0.063384,30.499695
0.027575,30.546632
0.004610,30.522926
0.034892,30.529599
0.029600,30.546777
0.024900,30.548117
0.073185,30.525151
0.051666,30.537130
0.054895,30.541570
0.057834,30.501231
0.022480,30.522799
0.023241,30.517211
0.032323,30.517234
0.067360,30.552502
0.073802,30.526040
0.037809,30.530358
0.025196,30.551529
0.030438,30.523471
0.047006,30.520036
0.058078,30.500238
0.003637,30.517188
0.001756,30.543298
0.058301,30.521187
0.062640,30.553395
0.000883,30.543133
0.063862,30.526215
0.056962,30.545850
0.069789,30.507496
0.033615,30.517121
0.070726,30.509098
0.021097,30.530647
0.022604,30.522348
0.060878,30.520782
0.053375,30.552658
0.010349,30.512486
0.046047,30.550088
0.048288,30.548610
0.023087,30.546260
0.055478,30.548125
0.030002,30.523389
0.040846,30.530575
0.004168,30.539121
0.059585,30.533664
0.027619,30.502207
0.045402,30.522851
0.029097,30.525742
0.058301,30.521187
0.053671,30.552832
0.053002,30.534769
0.032339,30.540255
0.025236,30.552428
0.004587,30.542081
0.047376,30.550784
0.021373,30.530372
0.027769,30.525046
120.004175,30.536295
0.023628,30.522690
0.053030,30.516153
0.070967,30.533464
0.047628,30.501770
0.051024,30.532465
0.015983,30.519314
0.035416,30.534895
0.006760,30.542314
0.025257,30.546402
0.051279,30.538126
0.028833,30.526287
0.073716,30.524153
0.031966,30.518948
0.022169,30.535304
0.041226,30.545496
0.024392,30.549654
0.027024,30.527757
0.000151,30.542876
0.032010,30.542598
0.035288,30.535257
0.002536,30.531505
0.024215,30.529424
0.003726,30.542186
0.061865,30.555387
0.045645,30.531480
0.012010,30.537098
0.007311,30.515506
0.034015,30.509920
0.003418,30.541741
0.037269,30.527939
120.002452,30.549305
0.050651,30.540206
0.051266,30.528235
0.058037,30.521731
0.009670,30.542893
120.006699,30.547849
0.037727,30.547895
0.054317,30.547965
0.047861,30.529463
0.012384,30.516139
0.002966,30.541299
0.058301,30.521187
0.067041,30.523191
0.006231,30.536837
0.026003,30.537217
0.065140,30.522595
0.004413,30.544692
0.026733,30.524434
0.026030,30.544320
0.037805,30.530268
0.073189,30.525241
0.074481,30.525128
0.030446,30.523651
0.059092,30.532324
0.014659,30.518707
0.070546,30.508292
0.058301,30.521187
0.024828,30.549737
0.022320,30.522442
0.045358,30.534723
0.052251,30.546922
0.054366,30.533036
120.005667,30.535152
0.008988,30.514308
0.050543,30.541017
0.058249,30.555180
0.058977,30.520186
0.059880,30.517832
0.034024,30.535999
0.011511,30.515974
0.048253,30.551039
0.019885,30.545595
0.069789,30.507496
0.041294,30.527689
0.038932,30.516759
0.015798,30.544497
0.036350,30.546120
0.004669,30.524274
0.022460,30.522350
0.035168,30.535799
0.048012,30.548885
0.062475,30.533793
0.036820,30.527587
0.042004,30.514547
120.004399,30.550957
0.034592,30.529334
0.028801,30.525568
0.031766,30.520930
0.027575,30.546632
0.025640,30.529040
0.009219,30.516283
0.035032,30.535981
0.054222,30.533039
0.035838,30.547568
0.041803,30.548723
0.031991,30.516250
0.033819,30.537891
0.054537,30.546433
120.001638,30.541558
0.030253,30.548474
0.032599,30.516959
120.002835,30.537262
0.007155,30.515239
0.072428,30.524355
0.031738,30.517064
120.003477,30.548963
0.072220,30.529305
0.028953,30.525745
0.033231,30.514970
0.009378,30.542808
0.072017,30.531197
0.053523,30.552745
0.000905,30.540345
0.024820,30.549557
0.046373,30.531647
0.073250,30.526589
0.057268,30.533435
0.024536,30.546415
0.032811,30.528196
0.020224,30.549996
0.020794,30.510778
0.058113,30.520201
0.007192,30.542306
0.021872,30.522090
0.032543,30.541600
0.022496,30.523159
0.002907,30.539951
0.038093,30.530263
0.073509,30.525955
0.021952,30.536927
120.001642,30.541468
0.001272,30.548702
120.008770,30.549952
0.071287,30.524645
0.015542,30.532181
0.002907,30.539951
0.053746,30.516051
0.056162,30.553688
0.047798,30.508781
120.019385,30.551301
120.005807,30.535244
0.055870,30.553603
0.038093,30.530263
0.063380,30.499605
0.055898,30.531840
0.043412,30.549235
0.025922,30.545132
0.053531,30.552925
0.057120,30.533348
0.022320,30.522442
0.037553,30.531081
0.049076,30.546888
0.007495,30.516402
0.031566,30.545574
120.005663,30.535241
120.005244,30.541529
0.045069,30.531490
0.036166,30.545224
0.018847,30.522142
0.023176,30.541762
0.032011,30.516699
0.010572,30.540450
0.031062,30.537489
0.036919,30.516884
0.025264,30.553057
0.028299,30.546709
0.039751,30.509281
0.021949,30.517323
0.047516,30.550692
0.009085,30.542723
0.122400,30.551160
0.069908,30.535551
0.124196,30.561828
0.102494,30.535511
0.103485,30.531986
0.112404,30.537761
0.116558,30.524736
0.106991,30.551707
0.091096,30.532207
0.129670,30.561639
0.066650,30.540015
0.082545,30.540723
0.094854,30.535558
0.151428,30.530487
0.093744,30.545919
0.148008,30.540532
0.129464,30.566499
0.163902,30.547254
0.099765,30.535740
0.108569,30.532794
0.129804,30.564515
0.137619,30.546567
0.119838,30.536368
0.083830,30.534135
0.176072,30.557460
0.176212,30.557368
0.147886,30.531811
0.081891,30.535878
0.141542,30.580938
0.072023,30.537672
0.098397,30.527940
0.175400,30.561520
0.081627,30.539570
0.083131,30.528302
0.150297,30.540130
0.112408,30.537851
0.072311,30.537667
0.109718,30.532683
0.141262,30.581122
0.148199,30.538460
0.102359,30.535693
0.081327,30.539306
0.130823,30.570881
0.116242,30.555228
0.133419,30.536931
0.148153,30.537471
0.084296,30.528552
0.141397,30.580940
0.129670,30.561639
0.084300,30.528641
0.112235,30.537224
0.073368,30.541875
0.165303,30.540304
0.093591,30.545742
0.114664,30.552288
0.125226,30.562259
0.159894,30.553982
0.082409,30.540905
0.115642,30.542289
0.096216,30.530677
0.147441,30.531549
0.071575,30.537320
0.083687,30.530990
0.147562,30.558615
0.154402,30.529353
0.082987,30.528305
0.130192,30.551198
0.101586,30.525185
0.137039,30.589563
0.116083,30.542461
0.095528,30.525114
0.131258,30.555495
0.072599,30.537662
0.092207,30.528141
0.147333,30.562936
0.147066,30.554218
0.066645,30.539925
0.122058,30.562407
0.131959,30.551975
0.129280,30.587276
0.147083,30.554577
0.096659,30.521497
0.070448,30.534732
0.117773,30.532268
0.130196,30.569813
0.147889,30.544131
0.142552,30.553311
0.136591,30.583096
0.113169,30.544941
0.116211,30.551451
0.124317,30.558229
0.129665,30.561549
0.148153,30.537471
0.082998,30.541164
0.143796,30.539889
0.145967,30.564580
0.111612,30.551804
0.104467,30.537634
0.135039,30.531506
0.143219,30.567508
0.071912,30.538393
0.091096,30.532207
0.128339,30.551681
0.129973,30.537263
0.119838,30.536368
0.097561,30.547380
0.108298,30.533159
0.074887,30.540409
0.104042,30.534674
0.105523,30.532399
0.090684,30.532664
0.156004,30.532741
0.157404,30.544046
0.068709,30.537730
0.145413,30.555867
0.160911,30.551086
0.090820,30.532482
0.141542,30.580938
0.098823,30.540343
0.135210,30.541305
0.162135,30.549535
0.106839,30.551530
0.083138,30.541072
0.124023,30.545735
0.082695,30.531368
0.110970,30.534819
0.135856,30.561257
0.122093,30.535248
0.082076,30.539922
0.092870,30.530018
0.154917,30.552455
0.094834,30.544551
0.140723,30.578884
0.116414,30.524739
0.094966,30.544279
0.125383,30.547059
0.135785,30.584370
0.087267,30.543067
0.127215,30.561594
0.141928,30.555391
0.123731,30.545650
0.119633,30.562990
0.090651,30.544535
0.118345,30.532168
0.115790,30.542376
0.078153,30.536125
0.148239,30.572991
0.084296,30.528552
0.083424,30.528387
0.095215,30.524580
0.087066,30.529222
0.141050,30.539759
0.091713,30.529948
0.139669,30.522608
0.117773,30.532268
0.147978,30.542960
0.116967,30.527337
0.147409,30.558438
0.127277,30.532006
0.077800,30.534692
0.086189,30.528968
0.136144,30.561252
0.128316,30.538822
0.115923,30.551456
0.092005,30.530033
0.101109,30.543000
0.112677,30.540544
0.097844,30.540990
0.126951,30.562138
0.125535,30.547236
0.101910,30.535342
0.123794,30.531530
0.141397,30.580940
0.141050,30.539759
0.141253,30.580943
0.083280,30.528390
0.099312,30.535298
0.113486,30.551770
0.100426,30.528174
0.157493,30.539818
0.155432,30.529784
0.130106,30.552459
0.137191,30.589740
0.139332,30.530798
0.081025,30.542189
0.144330,30.535923
0.146415,30.543438
0.094566,30.535563
0.152272,30.551425
0.080457,30.542379
0.145740,30.547498
0.103778,30.532071
0.084015,30.541326
0.074327,30.540779
0.087066,30.529222
0.154402,30.529353
0.072425,30.530650
0.081751,30.535971
0.083136,30.528392
0.107288,30.551882
0.160315,30.538507
0.126915,30.542804
0.147782,30.560230
0.158726,30.544561
0.127273,30.531917
0.087712,30.543329
0.147847,30.540175
0.090840,30.529784
0.155731,30.557476
0.124741,30.564247
0.121671,30.544788
0.099333,30.535747
0.085497,30.542199
0.149576,30.540143
0.127701,30.531819
0.113477,30.551590
0.125858,30.538687
0.127595,30.538835
0.148135,30.540170
0.116205,30.532656
0.144885,30.538520
0.130301,30.553534
0.113559,30.550240
0.127273,30.531917
0.119771,30.534930
0.079897,30.542748
0.089392,30.529630
0.085497,30.542199
0.147826,30.545841
0.162881,30.547003
0.129986,30.556058
0.117773,30.532268
0.103766,30.534949
0.135521,30.584914
0.071519,30.532915
0.147979,30.533787
0.092051,30.531021
0.096504,30.530672
0.070842,30.537063
0.114054,30.551580
0.120489,30.556590
0.147969,30.561126
0.122915,30.562211
0.075003,30.539777
0.145967,30.564580
0.147826,30.545841
0.088716,30.533779
0.144937,30.567206
0.102214,30.535696
0.135587,30.552449
0.125535,30.547236
0.080278,30.532130
0.146964,30.555119
0.098905,30.535845
0.110356,30.534021
0.147355,30.551155
0.102498,30.535601
0.090552,30.532937
0.141853,30.572209
0.103346,30.535226
0.113152,30.544582
0.147906,30.544490
0.068948,30.536647
0.072307,30.537577
0.091861,30.530036
0.146841,30.564744
0.159289,30.562537
0.128375,30.555548
0.099627,30.542127
0.160542,30.552442
0.127429,30.541446
0.090532,30.529340
0.093591,30.545742
0.148000,30.540352
0.150585,30.540125
0.092318,30.530567
0.081068,30.536792
0.113446,30.547814
0.147740,30.559331
0.167817,30.520383
0.144885,30.538520
0.127591,30.538745
0.074451,30.540327
0.154335,30.540146
0.123731,30.545650
0.127120,30.531740
0.133739,30.531439
0.127280,30.566089
0.144051,30.594381
0.132858,30.571204
0.147886,30.531811
0.141109,30.580945
0.110665,30.534465
0.116633,30.532559
0.072043,30.538121
0.091503,30.531661
0.068924,30.536108
0.155998,30.550907
0.095199,30.530516
0.087457,30.534610
0.160788,30.551538
0.152123,30.551337
0.130305,30.553624
0.069673,30.536724
0.147249,30.551966
0.145247,30.558478
0.112871,30.541619
0.164442,30.552550
0.126926,30.561599
0.072307,30.537577
0.080946,30.527802
0.143983,30.534670
0.134613,30.562449
0.123199,30.562116
0.074789,30.538252
0.141542,30.580938
0.157204,30.539823
0.147800,30.542244
0.139357,30.562093
0.083125,30.540802
0.130134,30.556145
0.153565,30.551311
0.134142,30.552385
0.139671,30.581062
0.147570,30.561853
0.115624,30.532577
0.130649,30.551729
0.097841,30.525253
0.117655,30.554573
0.069912,30.535641
0.093888,30.545917
0.117773,30.532268
0.129961,30.555519
0.092418,30.545313
0.151941,30.553589
0.068524,30.536834
0.175319,30.559813
0.147546,30.539911
0.071723,30.537407
0.143796,30.539889
0.109022,30.533235
0.116756,30.532107
0.165078,30.538599
0.069344,30.535831
0.175433,30.559181
0.158163,30.544842
0.082987,30.528305
0.121498,30.531751
0.111018,30.532750
0.116083,30.542461
0.086338,30.529055
0.079481,30.527288
0.132385,30.536410
0.111427,30.535350
0.159674,30.555425
0.142209,30.527598
0.129814,30.561637
0.112188,30.551793
0.090544,30.532757
0.120527,30.551193
0.093591,30.545742
0.129819,30.558669
0.116687,30.527522
0.145187,30.566393
0.169920,30.525200
0.147906,30.544490
0.141542,30.580938
0.140762,30.576635
0.100434,30.528354
0.078820,30.538091
0.081587,30.535524
0.175433,30.559181
0.112846,30.541080
0.167638,30.553030
0.140192,30.530692
0.156282,30.550811
0.169065,30.537536
0.128627,30.551676
0.143535,30.531261
0.141989,30.572027
0.140744,30.579333
0.069397,30.536999
0.110208,30.533934
0.085029,30.528808
0.147015,30.562312
0.140192,30.530692
0.116968,30.542894
0.094769,30.546261
0.072307,30.537577
0.081068,30.536792
0.145458,30.566028
0.110057,30.527551
0.138060,30.531361
0.127120,30.531740
0.148089,30.533066
0.140766,30.576725
0.083418,30.540887
0.147786,30.560320
0.081627,30.539570
0.109607,30.533405
0.165329,30.540843
0.127016,30.535698
0.143963,30.531163
0.165893,30.543620
0.141257,30.581033
0.154402,30.529353
0.087930,30.529206
0.078095,30.538014
0.154818,30.528986
0.154335,30.540146
0.110730,30.532755
0.122545,30.551157
0.092721,30.529930
0.114613,30.541858
0.143473,30.545291
0.149855,30.561361
0.153254,30.532522
0.071918,30.532188
0.126949,30.534261
0.087016,30.534438
0.130386,30.570799
0.072719,30.527588
0.134581,30.534032
0.126949,30.534261
0.116629,30.526264
0.142091,30.592618
0.147414,30.558528
0.099850,30.528184
0.080153,30.538877
0.085609,30.528888
0.130505,30.551732
0.129094,30.558592
0.087712,30.543329
0.061470,30.521131
0.102561,30.536949
0.141730,30.572661
0.119493,30.532057
0.130399,30.552543
0.109607,30.533405
0.096388,30.521861
0.127273,30.531917
0.085901,30.528973
0.129961,30.555519
0.156184,30.545687
0.147585,30.531546
0.147293,30.531462
0.140906,30.579690
0.160932,30.551535
0.122343,30.562312
0.155908,30.539847
0.114757,30.541855
0.102820,30.536314
0.144741,30.538523
0.147864,30.537477
0.147991,30.540172
0.081327,30.539306
0.072099,30.532994
0.146918,30.557188
0.081627,30.539570
0.129464,30.566499
0.117773,30.532268
0.127273,30.531917
0.145740,30.547498
0.156146,30.550994
0.098827,30.540433
0.087309,30.534523
0.148153,30.537471
0.163569,30.552386
0.127273,30.531917
0.068788,30.536290
0.141854,30.590644
0.154175,30.548962
0.113053,30.551778
0.148012,30.540621
0.098546,30.531175
0.121055,30.547047
0.127211,30.536774
0.129464,30.566499
0.095230,30.543734
0.144465,30.572521
0.138561,30.529733
0.146202,30.548119
0.121523,30.544701
0.113910,30.551583
0.155489,30.552355
0.123409,30.551141
0.112222,30.536955
120.118330,30.460486
120.124943,30.443147
120.116454,30.502541
120.124556,30.442061
120.143355,30.461065
120.121237,30.459813
120.119111,30.480013
120.119292,30.475609
120.113085,30.441068
120.127690,30.446338
120.127959,30.467924
120.113206,30.462562
120.128444,30.434929
120.122638,30.450214
120.125824,30.484886
120.113085,30.441068
120.131418,30.429042
120.130948,30.475796
120.112802,30.472358
120.118818,30.448624
120.111166,30.491036
120.125435,30.469772
120.123088,30.449771
120.122151,30.434019
120.117404,30.458493
120.100457,30.447159
120.101604,30.429911
120.121554,30.452085
120.124579,30.466072
120.133346,30.473496
120.136301,30.471654
120.097898,30.439473
120.097159,30.422645
120.116383,30.486803
120.105948,30.488344
120.129452,30.463092
120.114546,30.499903
120.148818,30.461241
120.138738,30.425921
120.129926,30.430367
120.105952,30.488254
120.129444,30.459765
120.112611,30.470016
120.121720,30.451548
120.130490,30.451778
120.121407,30.452172
120.124269,30.459592
120.138848,30.416120
120.118186,30.467498
120.119004,30.475605
120.130077,30.430189
120.124371,30.446555
120.102881,30.426875
120.116404,30.461804
120.123044,30.471892
120.130447,30.421113
120.126565,30.484359
120.111501,30.482948
120.105870,30.438074
120.113965,30.465092
